journ_id,journal_name,source_type
20293,"""2008 IEEE Congress on Evolutionary Computation, CEC 2008""",Scopus
20294,"""2008 IEEE CSIC Symposium: GaAs ICs Celebrate 30 Years in Monterey, Technical Digest 2008""",Scopus
20295,2008 IEEE Electrical Power and Energy Conference - Energy Innovation,Scopus
20296,"""2008 IEEE Globecom Workshops, GLOBECOM 2008""",Scopus
20297,"""2008 IEEE Information Theory Workshop, ITW""",Scopus
20298,"""2008 IEEE International Conference Neural Networks and Signal Processing, ICNNSP""",Scopus
20299,"""2008 IEEE International Conference on Automation, Quality and Testing, Robotics, AQTR 2008 - THETA 16th Edition - Proceedings""",Scopus
20300,"""2008 IEEE International Conference on Cybernetics and Intelligent Systems, CIS 2008""",Scopus
20301,"""2008 IEEE International Conference on Dielectric Liquids, ICDL 2008""",Scopus
20302,"""2008 IEEE International Conference on Electro/Information Technology, IEEE EIT 2008 Conference""",Scopus
20303,"""2008 IEEE International Conference on Electron Devices and Solid-State Circuits, EDSSC""",Scopus
20304,"""2008 IEEE International Conference on Granular Computing, GRC 2008""",Scopus
20305,"""2008 IEEE International Conference on Industrial Engineering and Engineering Management, IEEM 2008""",Scopus
20306,"""2008 IEEE International Conference on Information Reuse and Integration, IEEE IRI-2008""",Scopus
20307,"""2008 IEEE International Conference on Microwaves, Communications, Antennas and Electronic Systems, COMCAS 2008""",Scopus
20308,"""2008 IEEE International Conference on Multimedia and Expo, ICME 2008 - Proceedings""",Scopus
20309,"""2008 IEEE International Conference on RFID (Frequency Identification), IEEE RFID 2008""",Scopus
20310,"""2008 IEEE International Conference on Robotics, Automation and Mechatronics, RAM 2008""",Scopus
20311,"""2008 IEEE International Conference on Software Testing Verification and Validation Workshop, ICSTW'08""",Scopus
20312,"""2008 IEEE International Conference on Sustainable Energy Technologies, ICSET 2008""",Scopus
20313,"""2008 IEEE International Conference on System of Systems Engineering, SoSE 2008""",Scopus
20314,"""2008 IEEE International Conference on Technologies for Homeland Security, HST'08""",Scopus
20315,"""2008 IEEE International Conference on Technologies for Practical Robot Applications, TePRA""",Scopus
20316,"""2008 IEEE International Frequency Control Symposium, FCS""",Scopus
20317,"""2008 IEEE International Interconnect Technology Conference, IITC""",Scopus
20318,"""2008 IEEE International Meeting on Microwave Photonics jointly held with the 2008 Asia-Pacific Microwave Photonics Conference, MWP2008/APMP2008""",Scopus
20319,"""2008 IEEE International Symposium on A World of Wireless, Mobile and Multimedia Networks, WoWMoM2008""",Scopus
20320,"""2008 IEEE International Symposium on Antennas and Propagation and USNC/URSI National Radio Science Meeting, APSURSI""",Scopus
20321,"""2008 IEEE International Symposium on Workload Characterization, IISWC'08""",Scopus
20322,"""2008 IEEE International Vacuum Electronics Conference, IVEC with 9th IEEE International Vacuum Electron Sources Conference, IVESC""",Scopus
20323,"""2008 IEEE International Workshop on Hardware-Oriented Security and Trust, HOST""",Scopus
20324,"""2008 IEEE International Workshop on Horizontal Interactive Human Computer System, TABLETOP 2008""",Scopus
20325,"""2008 IEEE Internet Network Management Workshop, INM 2008""",Scopus
20326,"""2008 IEEE Long Island Systems, Applications and Technology Conference, LISAT 2008""",Scopus
20327,2008 IEEE MTT-S International Microwave Workshop Series IMWS on Art of Miniaturizing RF and Microwave Passive Components - Proceeding,Scopus
20328,2008 IEEE Network Operations and Management Symposium Workshops - NOMS 08,Scopus
20329,"""2008 IEEE Radar Conference, RADAR 2008""",Scopus
20330,"""2008 IEEE Radio and Wireless Symposium, RWS""",Scopus
20331,2008 IEEE Region 5 Conference,Scopus
20332,"""2008 IEEE Swarm Intelligence Symposium, SIS 2008""",Scopus
20333,"""2008 IEEE Symposium on New Frontiers in Dynamic Spectrum Access Networks, DySPAN 2008""",Scopus
20334,"""2008 IEEE Topical Meeting on Silicon Monolithic Integrated Circuits in RF Systms - Digest of Papers, SiRF""",Scopus
20335,"""2008 IEEE Vehicle Power and Propulsion Conference, VPPC 2008""",Scopus
20336,"""2008 IEEE Workshop on Applications of Computer Vision, WACV""",Scopus
20337,"""2008 IEEE Workshop on Microelectronics and Electron Devices, WMED""",Scopus
20338,"""2008 IEEE Workshop on Motion and Video Computing, WMVC""",Scopus
20339,"""2008 IEEE/ACM International Symposium on Nanoscale Architectures, NANOARCH 2008""",Scopus
20340,"""2008 IEEE/ASME International Conference on Mechatronics and Embedded Systems and Applications, MESA 2008""",Scopus
20341,"""2008 IEEE/LEOS International Conference on Optical MEMS and Nanophotonics, OPT MEMS""",Scopus
20342,2008 IEEE/LEOS Winter Topical Meeting Series,Scopus
20343,"""2008 IEEE-BIOCAS Biomedical Circuits and Systems Conference, BIOCAS 2008""",Scopus
20344,"""2008 Information Theory and Applications Workshop - Conference Proceedings, ITA""",Scopus
20345,"""2008 Int. Nano-Optoelectronics Workshop, iNOW 2008 in Cooperation With Int. Global-COE Summer School (Photonics Integration-Core Electronics: PICE) and 31st Int. Symposium on Optical Communications""",Scopus
20346,"""2008 International Conference of Recent Advances in Microwave Theory and Applications, MICROWAVE 2008""",Scopus
20347,"""2008 International Conference on Actual Problems of Electron Devices Engineering, APEDE 2008""",Scopus
20348,"""2008 International Conference on Communications, Circuits and Systems Proceedings, ICCCAS 2008""",Scopus
20349,"""2008 International Conference on Control, Automation and Systems, ICCAS 2008""",Scopus
20350,"""2008 International Conference on Electronic Design, ICED 2008""",Scopus
20351,"""2008 International Conference on High Performance Switching and Routing, HPSR 2008""",Scopus
20352,"""2008 International Conference on Information Networking, ICOIN""",Scopus
20353,"""2008 International Conference on Laser and Fiber-Optical Networks Modeling, LFNM 2008""",Scopus
20354,"""2008 International Conference on Management Science and Engineering 15th Annual Conference Proceedings, ICMSE""",Scopus
20355,"""2008 International Conference on Numerical Simulation of Optoelectronic Devices, NUSOD'08""",Scopus
20356,"""2008 International Conference on Prognostics and Health Management, PHM 2008""",Scopus
20357,"""2008 International Conference on Wireless Communications, Networking and Mobile Computing, WiCOM 2008""",Scopus
20358,"""2008 International ITG Workshop on Smart Antennas, WSA 2008""",Scopus
20359,"""2008 International Symposium on Collaborative Technologies and Systems, CTS'08""",Scopus
20360,"""2008 International Symposium on Communications and Information Technologies, ISCIT 2008""",Scopus
20361,"""2008 International Symposium on Information Science and Engineering, ISISE 2008""",Scopus
20362,"""2008 International Symposium on Micro-NanoMechatronics and Human Science, MHS 2008""",Scopus
20363,"""2008 International Symposium on Software Testing and Analysis - Proceedings of the 6th Workshop on Parallel and Distributed Systems: Testing, Analysis, and Debugging 2008, PADTAD'08""",Scopus
20364,"""2008 International Symposium on System-on-Chip Proceedings, SOC 2008""",Scopus
20365,"""2008 International Symposium on VLSI Design, Automation, and Test, VLSI-DAT""",Scopus
20366,"""2008 International Workshop - Thz Radiation: Basic Research and Applications, TERA 2008""",Scopus
20367,"""2008 International Workshop on Content-Based Multimedia Indexing, CBMI 2008, Conference Proceedings""",Scopus
20368,"""2008 International Workshop on Earth Observation and Remote Sensing Applications, EORSA""",Scopus
20369,"""2008 International Workshop on Satellite and Space Communications, IWSSC'08, Conference Proceedings""",Scopus
20370,"""2008 Joint Conference of the Opto-Electronics and Communications Conference and the Australian Conference On Optical Fibre Technology, OECC/ACOFT 2008""",Scopus
20371,"""2008 Joint IEEE North-East Workshop on Circuits and Systems and TAISA Conference, NEWCAS-TAISA""",Scopus
20372,"""2008 Joint International Conference on Power System Technology POWERCON and IEEE Power India Conference, POWERCON 2008""",Scopus
20373,"""2008 Joint Non-Volatile Semiconductor Memory Workshop and International Conference on Memory Technology and Design, Proceedings, NVSMW/ICMTD""",Scopus
20374,"""2008 Loughborough Antennas and Propagation Conference, LAPC""",Scopus
20375,"""2008 Mediterranean Conference on Control and Automation - Conference Proceedings, MED'08""",Scopus
20376,"""2008 Microwave Radiometry and Remote Sensing of the Environment - 10th Specialist Meeting, Proceedings, MICRORAD""",Scopus
20377,"""2008 Mosharaka International Conference on Communications, Propagation and Electronics, MIC-CPE""",Scopus
20378,"""2008 Proceedings International Radar Symposium, IRS""",Scopus
20379,"""2008 Proceedings of Microwaves, Radar and Remote Sensing Symposium, MRRS 2008""",Scopus
20380,"""2008 Proceedings of the ASME Micro/Nanoscale Heat Transfer International Conference, MNHT 2008""",Scopus
20381,2008 Proceedings of the Department of Defense High Performance Computing Modernization Program: Users Group Conference - Solving the Hard Problems,Scopus
20382,"""2008 Proceedings of the EPE Wind Energy Chapter-1st Seminar, EPE-WECS""",Scopus
20383,"""2008 Symposium on Application Specific Processors, SASP 2008""",Scopus
20384,"""2008 Virtual Rehabilitation, IWVR""",Scopus
20385,"""20th International Parallel and Distributed Processing Symposium, IPDPS 2006""",Scopus
20386,"""20th International Symposium on High-Performance Computing in an Advanced Collaborative Environment, 2006. HPCS 2006""",Scopus
20387,20th International Technical Meeting of the Satellite Division of The Institute of Navigation 2007 ION GNSS 2007,Scopus
20388,"""21st IEEE Non-Volatile Semiconductor Memory Workshop 2006, NVSMW 2006""",Scopus
20389,"""22nd IEEE International Symposium on Intelligent Control, ISIC 2007. Part of IEEE Multi-conference on Systems and Control""",Scopus
20390,"""22nd International Symposium on Computer and Information Sciences, ISCIS 2007 - Proceedings""",Scopus
20391,"""23rd AMS Conference on Severe Local Storms, SLS 2006""",Scopus
20392,"""23rd Annual International Pittsburgh Coal Conference, PCC - Coal-Energy, Environment and Sustainable Development""",Scopus
20393,23rd Biennial Symposium on Communications,Scopus
20394,23rd NORCHIP Conference 2005,Scopus
20395,"""24th Biennial Symposium on Communications, BSC 2008""",Scopus
20396,"""24th Norchip Conference, 2006""",Scopus
20397,"""25th Annual Southern African Transport Conference, SATC 2006 - 2010: Will Transport Infrastructure and Systems be Ready""",Scopus
20398,"""25th Norchip Conference, NORCHIP""",Scopus
20399,"""25th PCS Proceedings: Picture Coding Symposium 2006, PCS2006""",Scopus
20400,"""26th IEEE Conference on Computer Vision and Pattern Recognition, CVPR""",Scopus
20401,"""26th IEEE International Conference on Computer Design 2008, ICCD""",Scopus
20402,27th Annual Conference of the Canadian Nuclear Society and 30th Canadian Nuclear Society - Nuclear Energy A World of Service to Humanity,Scopus
20403,"""2nd IEEE International Conference on Mobile Ad-hoc and Sensor Systems, MASS 2005""",Scopus
20404,"""2nd International Conference on Anti-counterfeiting, Security and Identification, ASID 2008""",Scopus
20405,"""2nd International Conference on Bioinformatics and Biomedical Engineering, iCBBE 2008""",Scopus
20406,"""2nd International Conference on Broadband Networks, BROADNETS 2005""",Scopus
20407,"""2nd International Conference on Electrical Engineering, ICEE""",Scopus
20408,"""2nd International Conference on Information and Automation, ICIA 2006""",Scopus
20409,2nd International Conference on Software Engineering Advances - ICSEA 2007,Scopus
20410,"""2nd International Conference on Systems, ICONS 2007""",Scopus
20411,"""2nd International Conference on Testbeds and Research Infrastructures for the Development of Networks and Communities, TRIDENTCOM 2006""",Scopus
20412,"""2nd International Symposium on Wireless Communications Systems 2005, ISWCS 2005 - Conference Proceedings""",Scopus
20413,2nd International Workshop Networking with Ultra Wide Band Workshop on Ultra Wide Band for Sensor Networks - Workshop Proceedings,Scopus
20414,"""2nd International Workshop on Requirements Engineering Visualization, REV 2007""",Scopus
20415,"""2nd Microwave and Radar Week in Poland - International Radar Symposium, IRS 2006, Proceedings""",Scopus
20416,"""2nd SIGMOD PhD Workshop on Innovative Database Research, IDAR""",Scopus
20417,"""33rd International Conference on Infrared and Millimeter Waves and the 16th International Conference on Terahertz Electronics, 2008, IRMMW-THz 2008""",Scopus
20418,35th European Microwave Conference 2005 - Conference Proceedings,Scopus
20419,"""38th Annual International Symposium of the Society of Flight Test Engineers, SFTE""",Scopus
20420,3DIM 2007 - Proceedings 6th International Conference on 3-D Digital Imaging and Modeling,Scopus
20421,3DUI - IEEE Symposium on 3D User Interfaces 2008,Scopus
